Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-05;FV83;F26C007500;3000;;;;;;;;;;70,72;;
2025-02-05;FV84;F26C007600;150;;;;;;;;;;63,26;;
2025-02-05;FV87;F26C006200;1600;;;;;;;;;;331,88;;
2025-02-05;FV8N;F26C005100;500;;;;;;;;;;1030,32;;
2025-02-05;FV8S;F26C005300;1000;;;;;;;;;;872,29;;
2025-02-05;FV8X;F26C005500;110;;;;;;;;;;724,29;;
2025-02-05;FV8Z;F26C005600;200;;;;;;;;;;654,87;;
2025-02-05;FV91;F26C005700;1000;;;;;;;;;;588,89;;
2025-02-05;FV93;F26C005800;1500;;;;;;;;;;528,02;;
2025-02-05;FV94;F26C005850;2000;;;;;;;;;;499,65;;
2025-02-05;FV95;F26C005900;2145;;;;;;;;;;472,54;;
2025-02-05;FV96;F26C005950;2350;;;;;;;;;;446,33;;
2025-02-05;FV97;F26C006000;600;;;;;;;;;;421,39;;
2025-02-05;FV98;F26C007000;38150;;;;;;;;;;127,2;;
2025-02-05;FV99;F26C006500;3500;1;50;580500;232,2;232,2;232,2;232,2;232,2;;229,99;;
2025-02-05;FV9G;F26C006300;900;;;;;;;;;;293,47;;
2025-02-05;FV9J;F26C006400;50;;;;;;;;;;259,94;;
2025-02-05;FV9N;F26C006800;20;;;;;;;;;;160,43;;
2025-02-05;FV9P;F26C006850;10;;;;;;;;;;151,32;;
2025-02-05;FW82;F27C007000;150;;;;;;;;;;386,27;;
2025-02-05;FW83;F27C006000;165;;;;;;;;;;783,79;;
2025-02-05;FW84;F27C006500;1550;;;;;;;;;;554,77;;
2025-02-05;FW89;F27C005800;100;;;;;;;;;;895,79;;
2025-02-05;FW8V;F27C007150;400;;;;;;;;;;348,56;;
2025-02-05;FW8W;F27C007200;35;;;;;;;;;;336,89;;
2025-02-05;FW9D;F27C008000;500;;;;;;;;;;199,56;;
2025-02-05;FWB1;F27C009000;200;;;;;;;;;;105,81;;
2025-02-05;FX85;F28C006000;60;;;;;;;;;;1061,86;;
2025-02-05;FX8D;F28C006700;25;;;;;;;;;;743,56;;
2025-02-05;FX8F;F28C011000;700;;;;;;;;;;103,24;;
2025-02-05;FX8G;F28C008500;700;;;;;;;;;;294,24;;
2025-02-05;FX8P;F28C007500;1150;;;;;;;;;;485,08;;
2025-02-05;FY88;F29C006300;100;;;;;;;;;;1153,21;;
2025-02-05;FY8F;F29C007500;645;;;;;;;;;;705,55;;
2025-02-05;FY8N;F29C008000;280;;;;;;;;;;575,26;;
2025-02-05;FY8P;F29C008500;500;;;;;;;;;;471,87;;
2025-02-05;HT86;H25C005300;35;;;;;;;;;;509,66;;
2025-02-05;HT87;H25C005350;250;;;;;;;;;;460,49;;
2025-02-05;HT88;H25C005400;100;;;;;;;;;;411,57;;
2025-02-05;HT89;H25C005450;25;;;;;;;;;;363,15;;
2025-02-05;HT8B;H25C005500;60;;;;;;;;;;315,55;;
2025-02-05;HT8D;H25C005600;320;;;;;;;;;;224,85;;
2025-02-05;HT8F;H25C005650;20;;;;;;;;;;183,63;;
2025-02-05;HT8G;H25C005700;20;;;;;;;;;;146,3;;
2025-02-05;HT8J;H25C005750;370;;;;;;;;;;114,14;;
2025-02-05;HT8K;H25C006200;3525;1;200;80000;8;8;8;8;8;;7,05;;
2025-02-05;HT8L;H25C006250;7840;;;;;;;;;;4,86;;
2025-02-05;HT8M;H25C006300;370;1;50;13750;5,5;5,5;5,5;5,5;5,5;;3,19;;
2025-02-05;HT8N;H25C006350;75;;;;;;;;;;2,07;;
2025-02-05;HT8P;H25C006400;45;;;;;;;;;;1,32;;
2025-02-05;HT8R;H25C006500;750;;;;;;;;;;0,49;;
2025-02-05;HT93;H25C005850;;1;900;3291255;73,14;73,14;73,14;73,14;73,14;;65,36;;
2025-02-05;HT94;H25C005900;1595;1;200;470000;47;47;47;47;47;;48,46;;
2025-02-05;HT95;H25C005950;50;;;;;;;;;;35,64;;
2025-02-05;HT96;H25C006000;13795;1;200;260000;26;26;26;26;26;;26,1;;40
2025-02-05;HT97;H25C006050;275;1;50;47500;19;19;19;19;19;;19,09;;
2025-02-05;HT98;H25C006100;3315;1;300;210000;14;14;14;14;14;;13,97;;
2025-02-05;HT99;H25C006150;1150;;;;;;;;;;10,12;;
2025-02-05;HT9M;H25C005925;;1;25;51875;41,5;41,5;41,5;41,5;41,5;;41,61;;
2025-02-05;HT9P;H25C006025;10;;;;;;;;;;22,31;;
2025-02-05;HT9R;H25C006125;105;;;;;;;;;;11,98;;
2025-02-05;HT9S;H25C006175;90;;;;;;;;;;8,46;;
2025-02-05;HTB3;H25C006600;1302;;;;;;;;;;0,16;;
2025-02-05;HTB4;H25C006625;15;;;;;;;;;;0,12;;
2025-02-05;JT82;J25C005500;200;;;;;;;;;;355,11;;
2025-02-05;JT83;J25C005750;1500;;;;;;;;;;169,15;;
2025-02-05;JT84;J25C006000;750;;;;;;;;;;66,63;;
2025-02-05;JT85;J25C006250;3500;;;;;;;;;;24,87;;
2025-02-05;JT86;J25C006500;985;;;;;;;;;;8,28;;
2025-02-05;JT8G;J25C005100;980;;;;;;;;;;733,08;;
2025-02-05;JT8J;J25C005200;425;;;;;;;;;;635,61;;
2025-02-05;JT8M;J25C005400;100;;;;;;;;;;445,07;;
2025-02-05;JT8N;J25C005450;10;;;;;;;;;;399,4;;
2025-02-05;JT8Q;J25C005600;325;;;;;;;;;;272,25;;
2025-02-05;JT8R;J25C005700;100;;;;;;;;;;200,08;;
2025-02-05;JT8S;J25C005800;200;;;;;;;;;;141,8;;
2025-02-05;JT8X;J25C006050;300;;;;;;;;;;55,44;;
2025-02-05;JT8Y;J25C006100;500;;;;;;;;;;46,01;;
2025-02-05;JT91;J25C006300;300;;;;;;;;;;20,23;;
2025-02-05;JT99;J25C006750;1000;;;;;;;;;;2,17;;
2025-02-05;JTBK;J25C006125;800;;;;;;;;;;41,57;;
2025-02-05;JTBL;J25C006175;20;;;;;;;;;;33,86;;
2025-02-05;JTBQ;J25C008000;35;;;;;;;;;;0;;
2025-02-05;JV83;J26C007500;1350;;;;;;;;;;118,41;;
2025-02-05;JV87;J26C006200;140;;;;;;;;;;422,04;;
2025-02-05;JV8X;J26C005500;110;;;;;;;;;;823,23;;
2025-02-05;JV8Z;J26C005600;260;;;;;;;;;;755,11;;
2025-02-05;JV91;J26C005700;40;;;;;;;;;;689,88;;
2025-02-05;JV93;J26C005800;10;;;;;;;;;;627,72;;
2025-02-05;JV94;J26C005850;3100;;;;;;;;;;598,31;;
2025-02-05;JV95;J26C005900;1100;;;;;;;;;;570,16;;
2025-02-05;JV96;J26C005950;1200;;;;;;;;;;543,11;;
2025-02-05;JV97;J26C006000;2005;;;;;;;;;;516,77;;
2025-02-05;JV99;J26C006300;320;;;;;;;;;;381,37;;
2025-02-05;JV9C;J26C006500;500;;;;;;;;;;310,83;;
